"cell_ind","row","col","lat","lon"
8461,93,96,54.28125,-122.53125
8462,92,96,54.21875,-122.53125
8463,94,97,54.34375,-122.46875
8464,93,97,54.28125,-122.46875
8465,92,97,54.21875,-122.46875
8466,94,98,54.34375,-122.40625
8467,93,99,54.28125,-122.34375
8468,93,98,54.28125,-122.40625
8469,91,99,54.15625,-122.34375
8470,92,100,54.21875,-122.28125
8471,91,101,54.15625,-122.21875
8472,92,100,54.21875,-122.28125
8473,91,102,54.15625,-122.15625
8474,92,102,54.21875,-122.15625
8475,95,98,54.40625,-122.40625
8476,94,99,54.34375,-122.34375
8477,94,100,54.34375,-122.28125
8478,94,101,54.34375,-122.21875
8479,93,101,54.28125,-122.21875
8480,93,102,54.28125,-122.15625
8481,92,102,54.21875,-122.15625
8482,91,103,54.15625,-122.09375
8483,92,103,54.21875,-122.09375
8484,93,103,54.28125,-122.09375
8485,93,104,54.28125,-122.03125
8486,92,103,54.21875,-122.09375
8487,90,103,54.09375,-122.09375
8488,90,104,54.09375,-122.03125
8489,91,104,54.15625,-122.03125
8490,92,104,54.21875,-122.03125
8491,91,104,54.15625,-122.03125
8492,88,136,53.96875,-120.03125
8493,87,135,53.90625,-120.09375
8494,87,134,53.90625,-120.15625
8495,87,133,53.90625,-120.21875
8496,87,132,53.90625,-120.28125
8497,86,131,53.84375,-120.34375
8498,86,130,53.84375,-120.40625
8499,86,129,53.84375,-120.46875
8500,87,128,53.90625,-120.53125
8501,87,127,53.90625,-120.59375
8502,88,126,53.96875,-120.65625
8503,88,125,53.96875,-120.71875
8504,88,124,53.96875,-120.78125
8505,88,123,53.96875,-120.84375
8506,88,122,53.96875,-120.90625
8507,88,121,53.96875,-120.96875
8508,89,120,54.03125,-121.03125
8509,89,119,54.03125,-121.09375
8510,90,118,54.09375,-121.15625
8511,90,117,54.09375,-121.21875
8512,91,116,54.15625,-121.28125
8513,91,115,54.15625,-121.34375
8514,92,114,54.21875,-121.40625
8515,93,113,54.28125,-121.46875
8516,93,112,54.28125,-121.53125
8517,93,111,54.28125,-121.59375
8518,92,111,54.21875,-121.59375
8519,92,110,54.21875,-121.65625
8520,92,109,54.21875,-121.71875
8521,92,108,54.21875,-121.78125
8522,92,107,54.21875,-121.84375
8523,92,106,54.21875,-121.90625
8524,92,105,54.21875,-121.96875
8525,91,104,54.15625,-122.03125
8526,90,105,54.09375,-121.96875
8527,91,105,54.15625,-121.96875
8528,91,106,54.15625,-121.90625
8529,91,105,54.15625,-121.96875
8530,76,120,53.21875,-121.03125
8531,76,119,53.21875,-121.09375
8532,76,118,53.21875,-121.15625
8533,75,118,53.15625,-121.15625
8534,75,117,53.15625,-121.21875
8535,76,116,53.21875,-121.28125
8536,76,115,53.21875,-121.34375
8537,77,114,53.28125,-121.40625
8538,77,113,53.28125,-121.46875
8539,78,113,53.34375,-121.46875
8540,79,112,53.40625,-121.53125
8541,80,111,53.46875,-121.59375
8542,81,111,53.53125,-121.59375
8543,81,110,53.53125,-121.65625
8544,82,110,53.59375,-121.65625
8545,83,109,53.65625,-121.71875
8546,84,108,53.71875,-121.78125
8547,85,108,53.78125,-121.78125
8548,85,107,53.78125,-121.84375
8549,86,106,53.84375,-121.90625
8550,86,105,53.84375,-121.96875
8551,87,105,53.90625,-121.96875
8552,87,104,53.90625,-122.03125
8553,87,103,53.90625,-122.09375
8554,87,102,53.90625,-122.15625
8555,88,102,53.96875,-122.15625
8556,89,103,54.03125,-122.09375
8557,89,104,54.03125,-122.03125
8558,89,105,54.03125,-121.96875
8559,89,106,54.03125,-121.90625
8560,89,107,54.03125,-121.84375
8561,90,107,54.09375,-121.84375
8562,90,108,54.09375,-121.78125
8563,90,107,54.09375,-121.84375
8564,91,108,54.15625,-121.78125
8565,90,107,54.09375,-121.84375
8566,88,108,53.96875,-121.78125
8567,89,108,54.03125,-121.78125
8568,88,109,53.96875,-121.71875
8569,89,109,54.03125,-121.71875
8570,89,111,54.03125,-121.59375
8571,89,110,54.03125,-121.65625
8572,89,109,54.03125,-121.71875
8573,90,109,54.09375,-121.71875
8574,89,109,54.03125,-121.71875
8575,88,113,53.96875,-121.46875
8576,88,112,53.96875,-121.53125
8577,88,111,53.96875,-121.59375
8578,88,110,53.96875,-121.65625
8579,86,111,53.84375,-121.59375
8580,86,110,53.84375,-121.65625
8581,86,109,53.84375,-121.71875
8582,86,108,53.84375,-121.78125
8583,87,108,53.90625,-121.78125
8584,87,109,53.90625,-121.71875
8585,87,110,53.90625,-121.65625
8586,86,112,53.84375,-121.53125
8587,87,112,53.90625,-121.53125
8588,85,112,53.78125,-121.53125
8589,85,113,53.78125,-121.46875
8590,86,113,53.84375,-121.46875
8591,87,113,53.90625,-121.46875
8592,85,115,53.78125,-121.34375
8593,86,114,53.84375,-121.40625
8594,87,113,53.90625,-121.46875
8595,87,115,53.90625,-121.34375
8596,87,114,53.90625,-121.40625
8597,85,116,53.78125,-121.28125
8598,86,116,53.84375,-121.28125
8599,85,117,53.78125,-121.21875
8600,86,117,53.84375,-121.21875
8601,87,116,53.90625,-121.28125
8602,86,117,53.84375,-121.21875
8603,84,111,53.71875,-121.59375
8604,84,112,53.71875,-121.53125
8605,83,112,53.65625,-121.53125
8606,84,113,53.71875,-121.46875
8607,84,114,53.71875,-121.40625
8608,84,115,53.71875,-121.34375
8609,84,116,53.71875,-121.28125
8610,84,117,53.71875,-121.21875
8611,83,118,53.65625,-121.15625
8612,84,118,53.71875,-121.15625
8613,85,118,53.78125,-121.15625
8614,82,121,53.59375,-120.96875
8615,82,120,53.59375,-121.03125
8616,83,120,53.65625,-121.03125
8617,84,120,53.71875,-121.03125
8618,85,120,53.78125,-121.03125
8619,85,121,53.78125,-120.96875
8620,85,120,53.78125,-121.03125
8621,81,121,53.53125,-120.96875
8622,81,122,53.53125,-120.90625
8623,82,123,53.59375,-120.84375
8624,82,122,53.59375,-120.90625
8625,83,122,53.65625,-120.90625
8626,84,122,53.71875,-120.90625
8627,85,126,53.78125,-120.65625
8628,85,125,53.78125,-120.71875
8629,84,124,53.71875,-120.78125
8630,84,123,53.71875,-120.84375
8631,84,122,53.71875,-120.90625
8632,91,111,54.15625,-121.59375
8633,90,111,54.09375,-121.59375
8634,90,112,54.09375,-121.53125
8635,89,113,54.03125,-121.46875
8636,89,114,54.03125,-121.40625
8637,88,115,53.96875,-121.34375
8638,88,116,53.96875,-121.28125
8639,88,117,53.96875,-121.21875
8640,87,118,53.90625,-121.15625
8641,87,119,53.90625,-121.09375
8642,86,120,53.84375,-121.03125
8643,86,121,53.84375,-120.96875
8644,85,122,53.78125,-120.90625
8645,84,122,53.71875,-120.90625
8646,80,123,53.46875,-120.84375
8647,81,124,53.53125,-120.78125
8648,82,124,53.59375,-120.78125
8649,83,124,53.65625,-120.78125
8650,83,125,53.65625,-120.71875
8651,83,124,53.65625,-120.78125
8652,81,125,53.53125,-120.71875
8653,82,125,53.59375,-120.71875
8654,83,141,53.65625,-119.71875
8655,83,140,53.65625,-119.78125
8656,83,139,53.65625,-119.84375
8657,83,138,53.65625,-119.90625
8658,83,137,53.65625,-119.96875
8659,83,136,53.65625,-120.03125
8660,83,135,53.65625,-120.09375
8661,83,134,53.65625,-120.15625
8662,83,133,53.65625,-120.21875
8663,83,132,53.65625,-120.28125
8664,83,131,53.65625,-120.34375
8665,83,130,53.65625,-120.40625
8666,84,129,53.71875,-120.46875
8667,83,129,53.65625,-120.46875
8668,83,128,53.65625,-120.53125
8669,83,127,53.65625,-120.59375
8670,83,126,53.65625,-120.65625
8671,82,125,53.59375,-120.71875
8672,82,127,53.59375,-120.59375
8673,82,126,53.59375,-120.65625
8674,78,121,53.34375,-120.96875
8675,79,121,53.40625,-120.96875
8676,79,122,53.40625,-120.90625
8677,79,123,53.40625,-120.84375
8678,79,124,53.40625,-120.78125
8679,79,125,53.40625,-120.71875
8680,80,126,53.46875,-120.65625
8681,81,127,53.53125,-120.59375
8682,80,127,53.46875,-120.59375
8683,81,127,53.53125,-120.59375
8684,82,128,53.59375,-120.53125
8685,81,128,53.53125,-120.53125
8686,77,127,53.28125,-120.59375
8687,78,127,53.34375,-120.59375
8688,79,128,53.40625,-120.53125
8689,80,129,53.46875,-120.46875
8690,79,129,53.40625,-120.46875
8691,80,129,53.46875,-120.46875
8692,81,129,53.53125,-120.46875
8693,80,129,53.46875,-120.46875
8694,81,130,53.53125,-120.40625
8695,80,129,53.46875,-120.46875
8696,81,133,53.53125,-120.21875
8697,81,132,53.53125,-120.28125
8698,80,131,53.46875,-120.34375
8699,80,130,53.46875,-120.40625
8700,78,129,53.34375,-120.46875
8701,78,130,53.34375,-120.40625
8702,79,131,53.40625,-120.34375
8703,78,131,53.34375,-120.34375
8704,79,131,53.40625,-120.34375
8705,80,137,53.46875,-119.96875
8706,80,136,53.46875,-120.03125
8707,79,136,53.40625,-120.03125
8708,79,135,53.40625,-120.09375
8709,80,134,53.46875,-120.15625
8710,80,133,53.46875,-120.21875
8711,79,132,53.40625,-120.28125
8712,79,131,53.40625,-120.34375
8713,77,128,53.28125,-120.53125
8714,77,129,53.28125,-120.46875
8715,77,130,53.28125,-120.40625
8716,77,131,53.28125,-120.34375
8717,77,132,53.28125,-120.28125
8718,78,133,53.34375,-120.21875
8719,77,133,53.28125,-120.21875
8720,78,133,53.34375,-120.21875
8721,76,133,53.21875,-120.21875
8722,76,134,53.21875,-120.15625
8723,77,135,53.28125,-120.09375
8724,73,129,53.03125,-120.46875
8725,73,130,53.03125,-120.40625
8726,73,131,53.03125,-120.34375
8727,74,132,53.09375,-120.28125
8728,74,133,53.09375,-120.21875
8729,75,134,53.15625,-120.15625
8730,76,135,53.21875,-120.09375
8731,77,135,53.28125,-120.09375
8732,69,141,52.78125,-119.71875
8733,69,140,52.78125,-119.78125
8734,69,139,52.78125,-119.84375
8735,69,138,52.78125,-119.90625
8736,70,138,52.84375,-119.90625
8737,70,137,52.84375,-119.96875
8738,71,137,52.90625,-119.96875
8739,72,138,52.96875,-119.90625
8740,73,139,53.03125,-119.84375
8741,73,138,53.03125,-119.90625
8742,74,138,53.09375,-119.90625
8743,74,137,53.09375,-119.96875
8744,75,136,53.15625,-120.03125
8745,76,136,53.21875,-120.03125
8746,76,149,53.21875,-119.21875
8747,76,148,53.21875,-119.28125
8748,77,147,53.28125,-119.34375
8749,77,146,53.28125,-119.40625
8750,77,145,53.28125,-119.46875
8751,77,144,53.28125,-119.53125
8752,77,143,53.28125,-119.59375
8753,78,143,53.34375,-119.59375
8754,78,142,53.34375,-119.65625
8755,78,141,53.34375,-119.71875
8756,78,140,53.34375,-119.78125
8757,78,139,53.34375,-119.84375
8758,78,138,53.34375,-119.90625
8759,78,137,53.34375,-119.96875
8760,77,136,53.28125,-120.03125
8761,76,136,53.21875,-120.03125
8762,75,137,53.15625,-119.96875
8763,76,137,53.21875,-119.96875
8764,77,137,53.28125,-119.96875
8765,76,137,53.21875,-119.96875
8766,77,141,53.28125,-119.71875
8767,77,140,53.28125,-119.78125
8768,77,139,53.28125,-119.84375
8769,77,138,53.28125,-119.90625
8770,76,137,53.21875,-119.96875
8771,76,138,53.21875,-119.90625
8772,75,138,53.15625,-119.90625
8773,76,141,53.21875,-119.71875
8774,76,140,53.21875,-119.78125
8775,76,139,53.21875,-119.84375
8776,75,138,53.15625,-119.90625
8777,75,140,53.15625,-119.78125
8778,75,139,53.15625,-119.84375
8779,74,139,53.09375,-119.84375
8780,74,140,53.09375,-119.78125
8781,77,142,53.28125,-119.65625
8782,76,143,53.21875,-119.59375
8783,76,142,53.21875,-119.65625
8784,75,142,53.15625,-119.65625
8785,74,141,53.09375,-119.71875
8786,72,141,52.96875,-119.71875
8787,73,142,53.03125,-119.65625
8788,71,140,52.90625,-119.78125
8789,71,141,52.90625,-119.71875
8790,72,142,52.96875,-119.65625
8791,73,142,53.03125,-119.65625
8792,73,140,53.03125,-119.78125
8793,73,141,53.03125,-119.71875
8794,73,142,53.03125,-119.65625
8795,76,146,53.21875,-119.40625
8796,75,146,53.15625,-119.40625
8797,75,145,53.15625,-119.46875
8798,74,144,53.09375,-119.53125
8799,74,143,53.09375,-119.59375
8800,73,142,53.03125,-119.65625
8801,73,144,53.03125,-119.53125
8802,73,143,53.03125,-119.59375
8803,69,142,52.78125,-119.65625
8804,70,141,52.84375,-119.71875
8805,70,142,52.84375,-119.65625
8806,71,143,52.90625,-119.59375
8807,71,144,52.90625,-119.53125
8808,72,144,52.96875,-119.53125
8809,72,143,52.96875,-119.59375
8810,72,144,52.96875,-119.53125
8811,73,145,53.03125,-119.46875
8812,72,144,52.96875,-119.53125
8813,71,145,52.90625,-119.46875
8814,72,145,52.96875,-119.46875
8815,70,152,52.84375,-119.03125
8816,71,151,52.90625,-119.09375
8817,71,150,52.90625,-119.15625
8818,71,149,52.90625,-119.21875
8819,70,149,52.84375,-119.21875
8820,70,148,52.84375,-119.28125
8821,71,147,52.90625,-119.34375
8822,71,146,52.90625,-119.40625
8823,72,145,52.96875,-119.46875
8824,72,149,52.96875,-119.21875
8825,72,148,52.96875,-119.28125
8826,72,147,52.96875,-119.34375
8827,75,148,53.15625,-119.28125
8828,74,147,53.09375,-119.34375
8829,73,147,53.03125,-119.34375
8830,73,148,53.03125,-119.28125
8831,75,151,53.15625,-119.09375
8832,75,150,53.15625,-119.15625
8833,75,149,53.15625,-119.21875
8834,74,149,53.09375,-119.21875
8835,73,149,53.03125,-119.21875
8836,74,150,53.09375,-119.15625
8837,73,149,53.03125,-119.21875
8838,72,150,52.96875,-119.15625
8839,73,150,53.03125,-119.15625
8840,73,152,53.03125,-119.03125
8841,73,151,53.03125,-119.09375
8842,72,151,52.96875,-119.09375
8843,72,152,52.96875,-119.03125
8844,71,152,52.90625,-119.03125
8845,71,153,52.90625,-118.96875
8846,71,154,52.90625,-118.90625
8847,72,154,52.96875,-118.90625
8848,70,154,52.84375,-118.90625
8849,70,155,52.84375,-118.84375
8850,71,156,52.90625,-118.78125
8851,70,156,52.84375,-118.78125
8852,71,156,52.90625,-118.78125
8853,76,152,53.21875,-119.03125
8854,76,153,53.21875,-118.96875
8855,75,153,53.15625,-118.96875
8856,75,154,53.15625,-118.90625
8857,74,155,53.09375,-118.84375
8858,73,154,53.03125,-118.90625
8859,72,155,52.96875,-118.84375
8860,72,156,52.96875,-118.78125
8861,71,156,52.90625,-118.78125
8862,69,155,52.78125,-118.84375
8863,69,156,52.78125,-118.78125
8864,69,157,52.78125,-118.71875
8865,70,157,52.84375,-118.71875
8866,71,157,52.90625,-118.71875
8867,72,159,52.96875,-118.59375
8868,71,158,52.90625,-118.65625
8869,71,157,52.90625,-118.71875
8870,73,158,53.03125,-118.65625
8871,72,157,52.96875,-118.71875
8872,71,157,52.90625,-118.71875
8873,70,162,52.84375,-118.40625
8874,70,161,52.84375,-118.46875
8875,70,160,52.84375,-118.53125
8876,70,159,52.84375,-118.59375
8877,71,159,52.90625,-118.59375
8878,70,159,52.84375,-118.59375
8879,68,157,52.71875,-118.71875
8880,68,158,52.71875,-118.65625
8881,69,159,52.78125,-118.59375
8882,67,159,52.65625,-118.59375
8883,68,159,52.71875,-118.59375
8884,69,159,52.78125,-118.59375
8885,69,158,52.78125,-118.65625
8886,69,159,52.78125,-118.59375
8887,69,160,52.78125,-118.53125
8888,69,159,52.78125,-118.59375
8889,67,160,52.65625,-118.53125
8890,68,160,52.71875,-118.53125
8891,69,162,52.78125,-118.40625
8892,69,161,52.78125,-118.46875
8893,68,160,52.71875,-118.53125
8894,68,162,52.71875,-118.40625
8895,68,161,52.71875,-118.46875
8896,67,164,52.65625,-118.28125
8897,67,163,52.65625,-118.34375
8898,67,162,52.65625,-118.40625
8899,68,164,52.71875,-118.28125
8900,68,163,52.71875,-118.34375
8901,67,162,52.65625,-118.40625
8902,66,160,52.59375,-118.53125
8903,66,161,52.59375,-118.46875
8904,66,162,52.59375,-118.40625
8905,65,162,52.53125,-118.40625
8906,66,163,52.59375,-118.34375
8907,65,164,52.53125,-118.28125
8908,65,163,52.53125,-118.34375
8909,84,89,53.71875,-122.96875
8910,85,89,53.78125,-122.96875
8911,83,90,53.65625,-122.90625
8912,84,90,53.71875,-122.90625
8913,84,91,53.71875,-122.84375
8914,85,91,53.78125,-122.84375
8915,85,90,53.78125,-122.90625
8916,85,89,53.78125,-122.96875
8917,84,88,53.71875,-123.03125
8918,85,88,53.78125,-123.03125
8919,83,88,53.65625,-123.03125
8920,84,87,53.71875,-123.09375
8921,85,86,53.78125,-123.15625
8922,84,87,53.71875,-123.09375
8923,85,81,53.78125,-123.46875
8924,85,82,53.78125,-123.40625
8925,85,83,53.78125,-123.34375
8926,85,84,53.78125,-123.28125
8927,84,84,53.71875,-123.28125
8928,84,85,53.71875,-123.21875
8929,84,86,53.71875,-123.15625
8930,83,87,53.65625,-123.09375
8931,83,86,53.65625,-123.15625
8932,83,83,53.65625,-123.34375
8933,83,84,53.65625,-123.28125
8934,83,85,53.65625,-123.21875
8935,82,85,53.59375,-123.21875
8936,82,86,53.59375,-123.15625
8937,82,87,53.59375,-123.09375
8938,82,86,53.59375,-123.15625
8939,80,87,53.46875,-123.09375
8940,81,86,53.53125,-123.15625
8941,82,84,53.59375,-123.28125
8942,81,84,53.53125,-123.28125
8943,81,85,53.53125,-123.21875
8944,81,86,53.53125,-123.15625
8945,83,89,53.65625,-122.96875
8946,82,88,53.59375,-123.03125
8947,81,88,53.53125,-123.03125
8948,81,87,53.53125,-123.09375
8949,81,86,53.53125,-123.15625
8950,79,87,53.40625,-123.09375
8951,79,86,53.40625,-123.15625
8952,80,86,53.46875,-123.15625
8953,79,81,53.40625,-123.46875
8954,79,82,53.40625,-123.40625
8955,79,83,53.40625,-123.34375
8956,80,84,53.46875,-123.28125
8957,79,84,53.40625,-123.28125
8958,80,84,53.46875,-123.28125
8959,80,82,53.46875,-123.40625
8960,80,83,53.46875,-123.34375
8961,83,78,53.65625,-123.65625
8962,82,78,53.59375,-123.65625
8963,82,79,53.59375,-123.59375
8964,83,80,53.65625,-123.53125
8965,82,81,53.59375,-123.46875
8966,82,82,53.59375,-123.40625
8967,81,83,53.53125,-123.34375
8968,80,83,53.46875,-123.34375
8969,80,81,53.46875,-123.46875
8970,81,81,53.53125,-123.46875
8971,79,80,53.40625,-123.53125
8972,80,80,53.46875,-123.53125
8973,81,80,53.53125,-123.53125
8974,80,78,53.46875,-123.65625
8975,81,79,53.53125,-123.59375
8976,80,79,53.46875,-123.59375
8977,81,79,53.53125,-123.59375
8978,80,77,53.46875,-123.71875
8979,81,78,53.53125,-123.65625
8980,83,75,53.65625,-123.84375
8981,83,76,53.65625,-123.78125
8982,82,76,53.59375,-123.78125
8983,81,77,53.53125,-123.71875
8984,82,77,53.59375,-123.71875
8985,81,77,53.53125,-123.71875
8986,80,75,53.46875,-123.84375
8987,81,76,53.53125,-123.78125
8988,80,76,53.46875,-123.78125
8989,81,76,53.53125,-123.78125
8990,83,71,53.65625,-124.09375
8991,83,72,53.65625,-124.03125
8992,82,73,53.59375,-123.96875
8993,82,74,53.59375,-123.90625
8994,82,75,53.59375,-123.84375
8995,81,76,53.53125,-123.78125
8996,80,74,53.46875,-123.90625
8997,81,74,53.53125,-123.90625
8998,80,73,53.46875,-123.96875
8999,81,73,53.53125,-123.96875
9000,80,72,53.46875,-124.03125
9001,81,72,53.53125,-124.03125
9002,82,72,53.59375,-124.03125
9003,81,72,53.53125,-124.03125
9004,80,69,53.46875,-124.21875
9005,80,70,53.46875,-124.15625
9006,80,71,53.46875,-124.09375
9007,81,71,53.53125,-124.09375
9008,82,71,53.59375,-124.09375
9009,81,71,53.53125,-124.09375
9010,83,69,53.65625,-124.21875
9011,82,69,53.59375,-124.21875
9012,81,70,53.53125,-124.15625
9013,83,70,53.65625,-124.15625
9014,82,70,53.59375,-124.15625
9015,81,70,53.53125,-124.15625
9016,81,66,53.53125,-124.40625
9017,81,67,53.53125,-124.34375
9018,81,68,53.53125,-124.28125
9019,81,65,53.53125,-124.46875
9020,82,65,53.59375,-124.46875
9021,85,85,53.78125,-123.21875
9022,86,85,53.84375,-123.21875
9023,90,78,54.09375,-123.65625
9024,90,79,54.09375,-123.59375
9025,89,79,54.03125,-123.59375
9026,89,86,54.03125,-123.15625
9027,89,85,54.03125,-123.21875
9028,89,84,54.03125,-123.28125
9029,89,83,54.03125,-123.34375
9030,89,82,54.03125,-123.40625
9031,89,81,54.03125,-123.46875
9032,90,81,54.09375,-123.46875
9033,90,80,54.09375,-123.53125
9034,90,85,54.09375,-123.21875
9035,90,84,54.09375,-123.28125
9036,91,83,54.15625,-123.34375
9037,91,82,54.15625,-123.40625
9038,91,81,54.15625,-123.46875
9039,91,80,54.15625,-123.53125
9040,92,82,54.21875,-123.40625
9041,92,81,54.21875,-123.46875
9042,91,80,54.15625,-123.53125
9043,90,75,54.09375,-123.84375
9044,90,76,54.09375,-123.78125
9045,90,77,54.09375,-123.71875
9046,91,78,54.15625,-123.65625
9047,91,75,54.15625,-123.84375
9048,92,76,54.21875,-123.78125
9049,93,80,54.28125,-123.53125
9050,92,79,54.21875,-123.59375
9051,92,78,54.21875,-123.65625
9052,92,77,54.21875,-123.71875
9053,92,76,54.21875,-123.78125
9054,93,75,54.28125,-123.84375
9055,92,75,54.21875,-123.84375
9056,94,74,54.34375,-123.90625
9057,94,75,54.34375,-123.84375
9058,93,76,54.28125,-123.78125
9059,92,75,54.21875,-123.84375
9060,91,73,54.15625,-123.96875
9061,91,74,54.15625,-123.90625
9062,92,74,54.21875,-123.90625
9063,91,72,54.15625,-124.03125
9064,92,71,54.21875,-124.09375
9065,92,72,54.21875,-124.03125
9066,92,69,54.21875,-124.21875
9067,92,70,54.21875,-124.15625
9068,93,71,54.28125,-124.09375
9069,92,67,54.21875,-124.34375
9070,92,68,54.21875,-124.28125
9071,93,69,54.28125,-124.21875
9072,93,74,54.28125,-123.90625
9073,93,73,54.28125,-123.96875
9074,93,72,54.28125,-124.03125
9075,94,72,54.34375,-124.03125
9076,94,71,54.34375,-124.09375
9077,94,70,54.34375,-124.15625
9078,95,70,54.40625,-124.15625
9079,95,69,54.40625,-124.21875
9080,93,64,54.28125,-124.53125
9081,93,65,54.28125,-124.46875
9082,93,66,54.28125,-124.40625
9083,93,67,54.28125,-124.34375
9084,94,68,54.34375,-124.28125
9085,95,68,54.40625,-124.28125
9086,95,71,54.40625,-124.09375
9087,96,71,54.46875,-124.09375
9088,96,70,54.46875,-124.15625
9089,96,69,54.46875,-124.21875
9090,96,68,54.46875,-124.28125
9091,94,59,54.34375,-124.84375
9092,94,60,54.34375,-124.78125
9093,95,60,54.40625,-124.78125
9094,95,61,54.40625,-124.71875
9095,95,62,54.40625,-124.65625
9096,95,63,54.40625,-124.59375
9097,95,64,54.40625,-124.53125
9098,95,65,54.40625,-124.46875
9099,95,66,54.40625,-124.40625
9100,96,67,54.46875,-124.34375
9101,97,67,54.53125,-124.34375
9102,97,66,54.53125,-124.40625
9103,96,66,54.46875,-124.40625
9104,96,64,54.46875,-124.53125
9105,97,65,54.53125,-124.46875
9106,96,63,54.46875,-124.59375
9107,97,63,54.53125,-124.59375
9108,97,64,54.53125,-124.53125
9109,100,74,54.71875,-123.90625
9110,100,73,54.71875,-123.96875
9111,99,74,54.65625,-123.90625
9112,98,74,54.59375,-123.90625
9113,97,74,54.53125,-123.90625
9114,97,73,54.53125,-123.96875
9115,97,72,54.53125,-124.03125
9116,97,71,54.53125,-124.09375
9117,98,70,54.59375,-124.15625
9118,98,69,54.59375,-124.21875
9119,98,68,54.59375,-124.28125
9120,98,67,54.59375,-124.34375
9121,98,66,54.59375,-124.40625
9122,99,65,54.65625,-124.46875
9123,98,64,54.59375,-124.53125
9124,98,65,54.59375,-124.46875
9125,97,64,54.53125,-124.53125
9126,97,62,54.53125,-124.65625
9127,98,62,54.59375,-124.65625
9128,100,63,54.71875,-124.59375
9129,99,63,54.65625,-124.59375
9130,99,62,54.65625,-124.65625
9131,98,62,54.59375,-124.65625
9132,97,61,54.53125,-124.71875
9133,98,61,54.59375,-124.71875
9134,99,61,54.65625,-124.71875
9135,98,61,54.59375,-124.71875
9136,98,59,54.59375,-124.84375
9137,99,60,54.65625,-124.78125
9138,97,59,54.53125,-124.84375
9139,97,60,54.53125,-124.78125
9140,98,60,54.59375,-124.78125
9141,99,60,54.65625,-124.78125
9142,99,48,54.65625,-125.53125
9143,98,48,54.59375,-125.53125
9144,98,49,54.59375,-125.46875
9145,98,50,54.59375,-125.40625
9146,98,51,54.59375,-125.34375
9147,98,52,54.59375,-125.28125
9148,98,53,54.59375,-125.21875
9149,98,54,54.59375,-125.15625
9150,98,55,54.59375,-125.09375
9151,98,56,54.59375,-125.03125
9152,99,57,54.65625,-124.96875
9153,99,58,54.65625,-124.90625
9154,99,59,54.65625,-124.84375
9155,99,60,54.65625,-124.78125
9156,100,61,54.71875,-124.71875
9157,100,60,54.71875,-124.78125
9158,105,67,55.03125,-124.34375
9159,104,67,54.96875,-124.34375
9160,104,68,54.96875,-124.28125
9161,103,69,54.90625,-124.21875
9162,103,70,54.90625,-124.15625
9163,102,70,54.84375,-124.15625
9164,102,69,54.84375,-124.21875
9165,101,69,54.78125,-124.21875
9166,100,70,54.71875,-124.15625
9167,100,69,54.71875,-124.21875
9168,100,68,54.71875,-124.28125
9169,100,67,54.71875,-124.34375
9170,100,66,54.71875,-124.40625
9171,100,65,54.71875,-124.46875
9172,100,64,54.71875,-124.53125
9173,101,63,54.78125,-124.59375
9174,101,62,54.78125,-124.65625
9175,101,61,54.78125,-124.71875
9176,101,60,54.78125,-124.78125
9177,101,59,54.78125,-124.84375
9178,101,57,54.78125,-124.96875
9179,101,58,54.78125,-124.90625
9180,102,59,54.84375,-124.84375
9181,102,58,54.84375,-124.90625
9182,102,57,54.84375,-124.96875
9183,103,57,54.90625,-124.96875
9184,102,57,54.84375,-124.96875
9185,100,54,54.71875,-125.15625
9186,100,55,54.71875,-125.09375
9187,101,55,54.78125,-125.09375
9188,101,56,54.78125,-125.03125
9189,102,56,54.84375,-125.03125
9190,104,48,54.96875,-125.53125
9191,103,48,54.90625,-125.53125
9192,103,47,54.90625,-125.59375
9193,102,46,54.84375,-125.65625
9194,102,47,54.84375,-125.59375
9195,102,48,54.84375,-125.53125
9196,101,48,54.78125,-125.53125
9197,101,49,54.78125,-125.46875
9198,101,50,54.78125,-125.40625
9199,101,51,54.78125,-125.34375
9200,101,52,54.78125,-125.28125
9201,101,53,54.78125,-125.21875
9202,102,53,54.84375,-125.21875
9203,102,54,54.84375,-125.15625
9204,102,55,54.84375,-125.09375
9205,104,66,54.96875,-124.40625
9206,103,66,54.90625,-124.40625
9207,103,65,54.90625,-124.46875
9208,103,64,54.90625,-124.53125
9209,104,64,54.96875,-124.53125
9210,104,63,54.96875,-124.59375
9211,104,62,54.96875,-124.65625
9212,104,61,54.96875,-124.71875
9213,104,60,54.96875,-124.78125
9214,104,59,54.96875,-124.84375
9215,104,58,54.96875,-124.90625
9216,104,57,54.96875,-124.96875
9217,104,56,54.96875,-125.03125
9218,104,55,54.96875,-125.09375
9219,103,55,54.90625,-125.09375
9220,103,54,54.90625,-125.15625
9221,104,54,54.96875,-125.15625
9222,104,53,54.96875,-125.21875
9223,103,53,54.90625,-125.21875
9224,105,52,55.03125,-125.28125
9225,104,52,54.96875,-125.28125
9226,105,53,55.03125,-125.21875
9227,104,52,54.96875,-125.28125
9228,103,51,54.90625,-125.34375
9229,104,51,54.96875,-125.34375
9230,104,49,54.96875,-125.46875
9231,104,50,54.96875,-125.40625
9232,104,51,54.96875,-125.34375
9233,105,51,55.03125,-125.34375
9234,104,51,54.96875,-125.34375
9235,104,47,54.96875,-125.59375
9236,105,48,55.03125,-125.53125
